4.6928 	INFO 	---START PARAMETERS---
4.6928 	INFO 	filename: TappingWithTrTiming_Movie_d3.py-1-37-Sep_08_1749
4.6928 	INFO 	subject: 1
4.6928 	INFO 	session: 37
4.6928 	INFO 	date: Sep_08_1749
4.6928 	INFO 	blockDur_TRs: 20
4.6928 	INFO 	condition: TapRight
4.6928 	INFO 	fixCrossPos: [0, 0]
4.6928 	INFO 	fixCrossSize: 100
4.6928 	INFO 	fullScreen: True
4.6928 	INFO 	movieFolder: Images/
4.6928 	INFO 	movieSize: (800, 500)
4.6928 	INFO 	nBlocks: 12
4.6928 	INFO 	promptDir: Text/
4.6928 	INFO 	restDur_TRs: 20
4.6928 	INFO 	screenColor: (128, 128, 128)
4.6929 	INFO 	screenToShow: 0
4.6929 	INFO 	skipPrompts: False
4.6929 	INFO 	tStartup_TRs: 0
4.6929 	INFO 	textHeight: 40
4.6929 	INFO 	triggerKey: t
4.6929 	INFO 	---END PARAMETERS---
4.7449 	WARNING 	Movie2 stim could not be imported and won't be available
5.1558 	INFO 	Loaded monitor calibration from ['2015_12_02 12:18']
5.6040 	EXP 	Created win = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 128.,  128.,  128.]), colorSpace='rgb255', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor instance at 0xf7cadc8>, name='win', pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units='deg', useFBO=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
5.6052 	EXP 	Created fixCross = ShapeStim(autoDraw=False, autoLog=True, closeShape=False, contrast=1.0, depth=0, fillColor=None, fillColorSpace='rgb', fillRGB=None, interpolate=True, lineColor='#000000', lineColorSpace='hex', lineRGB=array([0, 0, 0]), lineWidth=3.0, name='fixCross', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 1.,  1.]), units='pix', vertices=ndarray(...), win=Window(...))
5.6522 	EXP 	Created topMsg = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='#000000', colorSpace='hex', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='topMsg', opacity=1.0, ori=0.0, pos=array([ 0. ,  0.5]), rgb=array([0, 0, 0]), text=u'aaa', units='norm', win=Window(...), wrapWidth=1.5)
