7.7450 	INFO 	---START PARAMETERS---
7.7450 	INFO 	filename: TappingWithTrTiming_Movie_d3.py-1-45-Feb_04_1639
7.7450 	INFO 	subject: 1
7.7450 	INFO 	session: 45
7.7450 	INFO 	date: Feb_04_1639
7.7450 	INFO 	blockDur_TRs: 20
7.7450 	INFO 	condition: vis
7.7451 	INFO 	fixCrossPos: [0, 0]
7.7451 	INFO 	fixCrossSize: 100
7.7451 	INFO 	fullScreen: True
7.7451 	INFO 	movieFolder: Images/
7.7451 	INFO 	movieSize: (800, 500)
7.7451 	INFO 	nBlocks: 48
7.7451 	INFO 	promptDir: Text/
7.7451 	INFO 	restDur_TRs: 20
7.7451 	INFO 	screenColor: (128, 128, 128)
7.7451 	INFO 	screenToShow: 0
7.7451 	INFO 	skipPrompts: False
7.7451 	INFO 	tStartup_TRs: 0
7.7451 	INFO 	textHeight: 40
7.7451 	INFO 	triggerKey: t
7.7451 	INFO 	---END PARAMETERS---
7.7989 	WARNING 	Movie2 stim could not be imported and won't be available
8.9530 	INFO 	Loaded monitor calibration from ['2019_02_04 16:32']
9.4848 	EXP 	Created win = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 128.,  128.,  128.]), colorSpace='rgb255', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor instance at 0x1324efd0>, name='win', pos=[0, 0], screen=0, size=array([1680, 1050]), stereo=False, units='deg', useFBO=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
9.4858 	EXP 	Created fixCross = ShapeStim(autoDraw=False, autoLog=True, closeShape=False, contrast=1.0, depth=0, fillColor=None, fillColorSpace='rgb', fillRGB=None, interpolate=True, lineColor='#000000', lineColorSpace='hex', lineRGB=array([0, 0, 0]), lineWidth=3.0, name='fixCross', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 1.,  1.]), units='pix', vertices=ndarray(...), win=Window(...))
9.5274 	EXP 	Created topMsg = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='#000000', colorSpace='hex', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='topMsg', opacity=1.0, ori=0.0, pos=array([ 0. ,  0.5]), rgb=array([0, 0, 0]), text=u'aaa', units='norm', win=Window(...), wrapWidth=1.5)
9.5307 	EXP 	Created bottomMsg = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='#000000', colorSpace='hex', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='bottomMsg', opacity=1.0, ori=0.0, pos=array([ 0. , -0.5]), rgb=array([0, 0, 0]), text=u'bbb', units='norm', win=Window(...), wrapWidth=1.5)
9.5440 	EXP 	Created Movie Frame 0 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='Images/visual_0.png', interpolate=False, mask=None, maskParams=None, name='Movie Frame 0', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 800.,  500.]), texRes=128, units='pix', win=Window(...))
9.5508 	EXP 	Created Movie Frame 1 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='Images/visual_1.png', interpolate=False, mask=None, maskParams=None, name='Movie Frame 1', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 800.,  500.]), texRes=128, units='pix', win=Window(...))
9.5611 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='#000000', colorSpace='hex', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=40, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([   0.,  330.]), rgb=array([0, 0, 0]), text=u'look at the center', units='pix', win=Window(...), wrapWidth=800)
9.6188 	EXP 	topMsg: text = 'You will see a flickering checkerboard. When it is on the screen, try to fixate the center of the checkerboard. When the fixation cross appears, relax and stare at the cross.'
9.6188 	EXP 	bottomMsg: text = 'The experiment will begin shortly'
9.6188 	EXP 	Display Instructions1
10.2723 	DATA 	Keypress: t
10.3017 	EXP 	topMsg: text = "Please don't move..."
10.3017 	EXP 	bottomMsg: text = ''
10.3017 	EXP 	PleaseDontMove
10.5631 	DATA 	Keypress: t
10.5849 	EXP 	Display Fixation
10.5849 	EXP 	---START EXPERIMENT---
10.6020 	EXP 	Display Fixation
10.6847 	DATA 	Keypress: t
10.8337 	DATA 	Keypress: t
10.9498 	DATA 	Keypress: t
11.0991 	DATA 	Keypress: t
11.2579 	DATA 	Keypress: t
11.3978 	DATA 	Keypress: t
11.5288 	DATA 	Keypress: t
11.6767 	DATA 	Keypress: t
11.8158 	DATA 	Keypress: t
11.9508 	DATA 	Keypress: t
12.0768 	DATA 	Keypress: t
12.2099 	DATA 	Keypress: t
12.3569 	DATA 	Keypress: t
12.5088 	DATA 	Keypress: t
13.0358 	DATA 	Keypress: t
13.1840 	DATA 	Keypress: t
13.3337 	DATA 	Keypress: t
13.4716 	DATA 	Keypress: t
13.5977 	DATA 	Keypress: t
13.7398 	DATA 	Keypress: t
13.8851 	EXP 	Display Frame 1
13.9909 	DATA 	Keypress: t
14.0011 	EXP 	Display Frame 0
14.1346 	EXP 	Display Frame 1
14.2515 	EXP 	Display Frame 0
14.3849 	EXP 	Display Frame 1
14.5013 	EXP 	Display Frame 0
14.6349 	EXP 	Display Frame 1
14.7515 	EXP 	Display Frame 0
14.8840 	EXP 	Display Frame 1
15.0010 	EXP 	Display Frame 0
15.1348 	EXP 	Display Frame 1
15.2514 	EXP 	Display Frame 0
15.3849 	EXP 	Display Frame 1
15.5019 	EXP 	Display Frame 0
15.6349 	EXP 	Display Frame 1
15.7516 	EXP 	Display Frame 0
15.8843 	EXP 	Display Frame 1
16.0009 	EXP 	Display Frame 0
16.1349 	EXP 	Display Frame 1
16.2516 	EXP 	Display Frame 0
16.3843 	EXP 	Display Frame 1
16.5010 	EXP 	Display Frame 0
16.6342 	EXP 	Display Frame 1
16.7514 	EXP 	Display Frame 0
16.8848 	EXP 	Display Frame 1
16.9913 	DATA 	Keypress: q
17.0012 	EXP 	Display Frame 0
17.0518 	EXP 	topMsg: text = "Thank you very much! \n\nThat's it with the tapping"
17.0518 	EXP 	bottomMsg: text = "Please relax for the ramaining time \n\n Press 'q' or 'escape' to end the session."
17.0518 	EXP 	Display TheEnd
18.0435 	DATA 	Keypress: t
18.6567 	DATA 	Keypress: q
